性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
发烧级独立显卡,NVIDIA GeForce GTX 1060,GeForce GTX 1060,8851,831
发烧级独立显卡,NVIDIA GeForce GTX 1070,GeForce GTX 1070,11065,910
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
性能级独立显卡,AMD Radeon R7 M260X,Radeon R7 M260X,1108,629
性能级独立显卡,AMD Radeon R7 M260X,Radeon R7 M260X,1108,629
性能级独立显卡,AMD Radeon R7 M260X,Radeon R7 M260X,1108,629
性能级独立显卡,AMD Radeon R7 M260X,Radeon R7 M260X,1108,629
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce MX150,GeForce MX150,1995,690
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
集成显卡,Intel GMA HD 5500,Intel HD 5500,580,513
集成显卡,Intel GMA HD 5500,Intel HD 5500,580,513
集成显卡,Intel GMA HD 5500,Intel HD 5500,580,513
核芯显卡,Intel GMA HD 5300,Intel HD 5300,401,337
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 8750M,Radeon HD 8750M,1045,577
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 8750M,Radeon HD 8750M,1045,577
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 8750M,Radeon HD 8750M,1045,577
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 8750M,Radeon HD 8750M,1045,577
性能级独立显卡,AMD Radeon HD 8750M,Radeon HD 8750M,1045,577
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
集成显卡,AMD Radeon HD 7500G,Radeon HD 7500G,415,256
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
性能级独立显卡,AMD Radeon HD 7670M,Radeon HD 7670M,812,581
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,AMD Radeon R6,Radeon R6,643,293
核芯显卡,AMD Radeon R6,Radeon R6,643,293
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 5500,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA Geforce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA Geforce 940M＋Intel GMA HD 520,GeForce 940M,966,530
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 4400,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 5500,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 520,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 520,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 520,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940M＋Intel GMA HD 520,GeForce 940M,966,530
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940M＋Intel GMA HD 520,GeForce 940M,966,530
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 520,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 520,GeForce GTX 950M,1764,607
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 5200,Intel HD 5200,777,645
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 5500,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 4400,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 4400,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 840M＋Intel GMA HD 5500,GeForce 840M,893,565
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 5500,GeForce GTX 850M,1538,656
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4400,GeForce GTX 850M,1538,656
核芯显卡,Intel GMA HD 5500,Intel HD 5500,580,513
核芯显卡,Intel GMA HD 5500,Intel HD 5500,580,513
核芯显卡,Intel GMA HD 5500,Intel HD 5500,580,513
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核心显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核心显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
核芯显卡,Intel GMA UHD 620,Intel UHD 620,1068,639
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
核芯显卡,Intel GMA HD 5300,Intel HD 5300,401,337
核芯显卡,Intel GMA HD 5300,Intel HD 5300,401,337
核芯显卡,Intel GMA HD 5300,Intel HD 5300,401,337
发烧级独立显卡,NVIDIA GeForce GTX 1060,GeForce GTX 1060,8851,831
发烧级独立显卡,NVIDIA GeForce GTX 1070,GeForce GTX 1070,11065,910
核芯显卡,Intel GMA HD 5500,Intel HD 5500,580,513
核芯显卡,Intel GMA HD 5500,Intel HD 5500,580,513
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 5500,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce GTX 950M,GeForce GTX 950M,1764,607
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 965M,GeForce GTX 965M,3067,672
发烧级独立显卡,NVIDIA GeForce GTX 960M,GeForce GTX 960M,2111,579
发烧级独立显卡,NVIDIA GeForce GTX 1060,GeForce GTX 1060,8851,831
发烧级独立显卡,NVIDIA GeForce GTX 1070,GeForce GTX 1070,11065,910
双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,GeForce GTX 860M,1779,644
双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 860M＋Intel GMA HD 4600,GeForce GTX 860M,1779,644
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,AMD Radeon RX 460,Radeon RX 460,4331,671
性能级独立显卡,NVIDIA GeForce GTX 1050,GeForce GTX 1050,4452,692
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,GeForce GTX 1050 Ti,5816,738
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
