型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
机械师T47-D3,T47系列,http://detail.zol.com.cn/notebook/index1140132.shtml,https://2c.zol-img.com.cn/product/171_80x60/356/cevLXI6Ab4VM.jpg,3799,正常,4185,Intel 酷睿i5 4210M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,37W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,NULL,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 4600,2GB,GDDR3,128bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,FHD，LED背光,Intel 7260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器，低音炮,1920x1080,2015年03月,NULL,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个支持关机充电功能）,NULL,NULL,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1,NULL,附带软件,NULL,NULL,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,数字麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,14英寸,NULL,16GB,5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,分岛式键盘,RJ45（网络接口），电源接口
机械师T47-i7 D1（大牛版）,T47系列,http://detail.zol.com.cn/notebook/index1138286.shtml,https://2c.zol-img.com.cn/product/170_80x60/976/cewdBG4UyEQGQ.jpg,4799,正常,7988,Intel 酷睿i7 4710MQ,英特尔 酷睿i7 4代系列,2.5GHz,3.5GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,NULL,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 4600,2GB,GDDR3,128bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,FHD，LED背光,Intel 7260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2.1声道扬声器,1920x1080,2016年01月,NULL,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个支持关机充电功能）,NULL,NULL,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,NULL,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,抗噪麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,14英寸,NULL,16GB,5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,分岛式键盘,RJ45（网络接口），电源接口
机械师T47-D5,T47系列,http://detail.zol.com.cn/notebook/index1141937.shtml,https://2c.zol-img.com.cn/product/171_80x60/522/cenBoa1kgwPWo.jpg,4199,正常,4185,Intel 酷睿i5 4210M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,37W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,NULL,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 4600,2GB,GDDR3,128bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,FHD，LED背光,Intel 7260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器，低音炮,1920x1080,2015年03月,NULL,NULL,NULL,家用,2×USB2.0+2×USB3.0（其中一个支持关机充电功能）,NULL,NULL,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1,NULL,附带软件,NULL,NULL,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,数字麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,14英寸,NULL,16GB,5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,分岛式键盘,RJ45（网络接口），电源接口
机械师T58-D3T,T58系列,http://detail.zol.com.cn/notebook/index1170493.shtml,https://2d.zol-img.com.cn/product/182_80x60/771/ce22kK5mMh5I.png,6999,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,5816,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050 Ti＋Intel GMA HD 630,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD，AHVA屏,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,268mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,385mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI，2×Mini DisplayPort,双风扇独立散热,NULL,NULL,不支持触控,NULL,全尺寸1600万色全彩RGB背光键盘,RJ45（网络接口），电源接口
机械师T58-T1,T58系列,http://detail.zol.com.cn/notebook/index1177093.shtml,https://2b.zol-img.com.cn/product/184_80x60/607/ceaLshWN716ck.jpg,5799,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,5400转,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD，AHVA硬屏,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,267mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,378mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,全尺寸白色背光键盘,RJ45（网络接口），电源接口
机械师T58-D1,T58系列,http://detail.zol.com.cn/notebook/index1170509.shtml,https://2f.zol-img.com.cn/product/182_80x60/827/cejQmwDQHfI2.png,5799,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,5400转,4452,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050＋Intel GMA HD 630,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD，TN屏,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,267mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,378mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI，2×Mini DisplayPort,双风扇独立散热,NULL,NULL,不支持触控,NULL,全尺寸1600万色全彩RGB背光键盘,RJ45（网络接口），电源接口
机械师T58-G3,T58系列,http://detail.zol.com.cn/notebook/index1204449.shtml,https://2f.zol-img.com.cn/product/188_80x60/799/cePvG7qLelzJo.jpg,4999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,5400转,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD，AHVA广角屏,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,267mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,378mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，2×Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,全尺寸白色背光键盘,RJ45（网络接口），电源接口
机械师T58-Tix,T58系列,http://detail.zol.com.cn/notebook/index1177103.shtml,https://2e.zol-img.com.cn/product/184_80x60/652/celtC3xKFqUZA.jpg,6499,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,4GB（4GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,HDD,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,268mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,385mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI，2×Mini DisplayPort,双风扇独立散热,NULL,NULL,不支持触控,NULL,全尺寸1600万色全彩RGB背光键盘,RJ45（网络接口），电源接口
机械师T58-D3,T58系列,http://detail.zol.com.cn/notebook/index1170513.shtml,https://2b.zol-img.com.cn/product/182_80x60/865/cegsQp8swvMwI.png,6499,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,4452,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050＋Intel GMA HD 630,2GB,GDDR5,128bit,复合材质,NULL,NULL,6芯锂电池,NULL,26.9mm,FHD,Intel 3168 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置双扬声器,1920x1080,2017年05月,268mm,NULL,NULL,家用,1×USB2.0+2×USB3.0，USB3.0 Type-C接口,385mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 120W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,DOS,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1驱动光盘 x1金属logo x1,NULL,附带软件,NULL,6合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,高清摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI，2×Mini DisplayPort,双风扇独立散热,NULL,NULL,不支持触控,NULL,全尺寸1600万色全彩RGB背光键盘,RJ45（网络接口），电源接口
机械师F117-Si3,F117-S系列,http://detail.zol.com.cn/notebook/index1175250.shtml,https://2b.zol-img.com.cn/product/184_80x60/225/ceUPHynCF9V4Y.jpg,7999,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,5816,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050 Ti＋Intel GMA HD 630,4GB,GDDR5,128bit,镁铝合金,NULL,NULL,锂电池，60瓦时,NULL,23.5mm,FHD，LED背光，AHVA雾面屏,Intel 3165 AC双频,内置双扬声器，低音炮,1920x1080,2017年07月,270mm,NULL,双风扇+四铜管散热,家用,3×USB3.0，USB Type-C接口,390mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,高保真音频,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,银色,NULL,NULL,多手势触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1至用户一封信 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,RGB背光键盘，全尺寸键盘,RJ45（网络接口），电源接口
机械师F117-S11,F117-S系列,http://detail.zol.com.cn/notebook/index1185685.shtml,https://2a.zol-img.com.cn/product/187_80x60/976/ceMhWl1kSivMk.jpg,8999,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060+Intel GMA HD 630,6GB,GDDR5,192bit,镁铝合金,NULL,NULL,聚合物电池，60瓦时,NULL,23.5mm,FHD，LED背光，雾面屏,Intel 3165 AC双频,内置双扬声器,1920x1080,2017年10月,270mm,NULL,双风扇五铜管散热,家用,3×USB3.0，USB Type-C接口,390mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 180W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,高保真音频，低音炮,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,银色,NULL,NULL,多手势触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1至用户一封信 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,阵列式麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,RGB背光键盘，全尺寸键盘,RJ45（网络接口），电源接口
机械师F117-S6,F117-S系列,http://detail.zol.com.cn/notebook/index1177479.shtml,https://2f.zol-img.com.cn/product/184_80x60/539/ce3jyqpbvQGEs.jpg,9299,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060+Intel GMA HD 630,6GB,GDDR5,192bit,镁铝合金,NULL,NULL,聚合物电池，60瓦时,NULL,23.5mm,FHD，LED背光，AHVA雾面屏，72%色域,Intel 3165 AC双频,内置双扬声器,1920x1080,2017年07月,270mm,NULL,双风扇五铜管散热,家用,3×USB3.0，1×USB Type-C接口,390mm,2.5Kg,安全锁孔,400-699-9999,7*24小时,NULL,100V-240V 180W 自适应交流电源适配器,整机免费保修1年，主要部分保修2年,高保真音频，低音炮,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,银色,NULL,NULL,多手势触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1至用户一封信 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,机械师笔记本实行全国范围内联保。无论您在中华人民共和国境内（不包含港、澳、台地区）任何地方购买并使用本产品出现保修范围内的硬件故障时，请咨询机械师全国统一服务热线均可凭本产品的保修凭证、购机发票，获得就近的机械师笔记本授权服务商的维修服务。机械师笔记本电脑全线产品采用送修的服务方式。如用户需要提供上门服务，则需按照《机械师电脑有偿服务收费标准》向机械师电脑授权服务商支付相应的交通费用。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，DisplayPort,NULL,NULL,NULL,不支持触控,NULL,RGB背光键盘，全尺寸键盘,RJ45（网络接口），电源接口
