型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
神舟优雅A400-N280D4,优雅 A400系列,http://detail.zol.com.cn/notebook/index402275.shtml,https://2f.zol-img.com.cn/product/153_80x60/253/ceJQ5bUQH7gxg.jpg,1499,正常,929,Intel 赛扬双核 N2808,英特尔 赛扬双核,1.58GHz,2.25GHz,双核心/双线程,NULL,NULL,Bay Trail M,22nm,4.5W,2GB（2GB×1）,DDR3,2xSO-DIMM,500GB,NULL,393,核心显卡,Intel GMA HD,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,LED背光,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2014年10月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,NULL,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,影音娱乐本，校园学生本,Linux,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D52S D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index283488.shtml,https://2a.zol-img.com.cn/product/81_80x60/382/cefb0XHn4i60c.jpg,2099,[停产],704,Intel Atom D525,英特尔 Atom,1.8GHz,NULL,双核心/四线程,NULL,NULL,NULL,45nm,13W,2GB,DDR3,NULL,320GB,NULL,313,集成显卡,Intel GMA 3150,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,NULL,Intel WiFi Link,立体声扬声器,1366x768,2011年05月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,800-830-7108,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,Intel HM55,NULL,全能学生本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-N280 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index379670.shtml,https://2f.zol-img.com.cn/product/133_80x60/341/ce9mGH9XqzWQk.jpg,1499,[停产],782,Intel 赛扬双核 N2806,英特尔 赛扬双核,1.6GHz,2GHz,双核心/双线程,NULL,NULL,Bay Trail M,22nm,4.5W,2GB（2GB×1）,DDR3,2xSO-DIMM,250GB,NULL,393,集成显卡,Intel GMA HD,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,LED背光,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2014年05月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,Linux,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D2500 D0,优雅 A400系列,http://detail.zol.com.cn/notebook/index343743.shtml,https://2b.zol-img.com.cn/product/104_80x60/133/ceVg6BPhaGy5o.jpg,1699,[停产],406,Intel Atom D2500,英特尔 Atom,1.86GHz,NULL,双核心/双线程,NULL,NULL,NULL,32nm,10W,2GB（2GB×1）,DDR3,NULL,320GB,NULL,313,集成显卡,Intel GMA 3600,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,LED背光,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2012年12月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D52S D2,优雅 A400系列,http://detail.zol.com.cn/notebook/index314916.shtml,https://2b.zol-img.com.cn/product/81_80x60/743/ceZGWBNixsz6.jpg,1899,[停产],704,Intel Atom D525,英特尔 Atom,1.8GHz,NULL,双核心/四线程,NULL,NULL,NULL,45nm,13W,2GB,DDR3,NULL,250GB,NULL,313,集成显卡,Intel GMA 3150,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,NULL,Intel WiFi Link,立体声扬声器,1366x768,2012年03月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,800-830-7108,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,Intel HM55,NULL,全能学生本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D2500 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index334359.shtml,https://2f.zol-img.com.cn/product/95_80x60/29/cexUlGpjZi8Uw.jpg,1899,[停产],406,Intel Atom D2500,英特尔 Atom,1.86GHz,NULL,双核心/双线程,NULL,NULL,NULL,32nm,10W,2GB,DDR3,2xSO-DIMM,320GB,NULL,313,集成显卡,Intel GMA 3600,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,NULL,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2012年08月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,Linux,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-N280 D2,优雅 A400系列,http://detail.zol.com.cn/notebook/index385341.shtml,https://2d.zol-img.com.cn/product/137_80x60/703/cegjnqBOsh9JM.jpg,1499,[停产],853,Intel 赛扬双核 N2807,英特尔 赛扬双核,1.58GHz,2.16GHz,双核心/双线程,NULL,NULL,Bay Trail M,22nm,4.3W,2GB（2GB×1）,DDR3,2xSO-DIMM,250GB,NULL,393,集成显卡,Intel GMA HD,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,LED背光,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2014年07月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,Linux,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D2500 D2,优雅 A400系列,http://detail.zol.com.cn/notebook/index334340.shtml,https://2e.zol-img.com.cn/product/95_80x60/22/ceEZyiFxrJ9Y.jpg,1799,[停产],406,Intel Atom D2500,英特尔 Atom,1.86GHz,NULL,双核心/双线程,NULL,NULL,NULL,32nm,10W,2GB,DDR3,NULL,250GB,NULL,313,集成显卡,Intel GMA 3600,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,NULL,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2012年08月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-D52 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index283514.shtml,https://2d.zol-img.com.cn/product/81_80x60/721/ceO3khgNPsbvE.jpg,1999,[停产],704,Intel Atom D525,英特尔 Atom,1.8GHz,NULL,双核心/四线程,NULL,NULL,NULL,45nm,13W,1GB,DDR3,NULL,320GB,NULL,313,集成显卡,Intel GMA 3150,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,NULL,Intel WiFi Link,立体声扬声器,1366x768,2011年05月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,800-830-7108,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,Intel HM55,NULL,全能学生本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅A400-N280D3,优雅 A400系列,http://detail.zol.com.cn/notebook/index390210.shtml,https://2d.zol-img.com.cn/product/142_80x60/299/ceIvV8EgHOhQ2.jpg,1599,[停产],929,Intel 赛扬双核 N2808,英特尔 赛扬双核,1.58GHz,2.25GHz,双核心/双线程,NULL,NULL,Bay Trail M,22nm,4.5W,2GB（2GB×1）,DDR3,2xSO-DIMM,250GB,NULL,393,集成显卡,Intel GMA HD,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,22.8-33.6mm,LED背光,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2014年10月,240mm,NULL,NULL,家用,3×USB2.0,340mm,2.28Kg,NULL,400-106-9999,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM55,NULL,全能学生本,Linux,NULL,3年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-i3 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index228360.shtml,https://2b.zol-img.com.cn/product/42_80x60/415/ceQZwX0NRZ3Y2.jpg,4199,[停产],1791,Intel 酷睿i3 330M,英特尔 酷睿i3,2.13GHz,NULL,双核心/四线程,NULL,NULL,Arrandale,NULL,NULL,2GB,NULL,NULL,320GB,NULL,393,集成显卡,Intel GMA HD（集成于处理器）,共享内存容量,无,NULL,NULL,NULL,NULL,锂电池,NULL,NULL,NULL,Intel WiFi Link,立体声扬声器,1366x768,2010年01月,NULL,NULL,NULL,家用,3×USB2.0,NULL,2.28Kg,NULL,NULL,NULL,NULL,NULL,NULL,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,Intel HM55,NULL,日常办公本,NULL,NULL,NULL,NULL,NULL,NULL,触摸板,NULL,NULL,NULL,附带软件,NULL,多合1读卡器,16:9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14英寸,NULL,NULL,视具体使用环境而定,VGA,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），耳机输出接口，麦克风输入接口，电源接口，e-SATA接口
神舟优雅 A400-T23 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index283498.shtml,https://2a.zol-img.com.cn/product/64_80x60/202/ceeeJgBRt2AcU.jpg,2499,[停产],776,Intel 赛扬双核 SU2300,英特尔 赛扬双核,1.2GHz,NULL,双核心/双线程,NULL,NULL,NULL,45nm,10W,2GB,DDR3,NULL,250GB,NULL,192,中低端独立显卡,ATI Mobility Radeon HD 4550,512MB,GDDR3,NULL,复合材质,NULL,NULL,锂电池,NULL,NULL,NULL,Intel WiFi Link,立体声扬声器,1366x768,2011年05月,NULL,NULL,NULL,家用,USB2.0,NULL,2.28Kg,NULL,800-830-7108,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,NULL,NULL,日常办公本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅 A400-T4300 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index211767.shtml,https://2d.zol-img.com.cn/product/35_80x60/733/ceBdItbijThY.jpg,3199,[停产],1238,Intel 奔腾双核 T4300,英特尔 奔腾双核,2.1GHz,NULL,NULL,NULL,NULL,Penryn,NULL,NULL,1GB,DDRII,NULL,250GB,NULL,421,集成显卡,Intel GMA X4500,共享内存容量,无,NULL,NULL,NULL,NULL,6芯锂电池,NULL,NULL,NULL,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2009年09月,NULL,NULL,NULL,家用,USB2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,内置立体声音效芯片,康宝,NULL,NULL,100Mbps网卡,Intel GL40+ICH9M,NULL,全能学生本,NULL,NULL,NULL,NULL,NULL,NULL,触摸板,NULL,NULL,NULL,附带软件,NULL,多合1读卡器,16:9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA,NULL,NULL,NULL,NULL,NULL,NULL,电源接口、网线接口、耳机输出接口、麦克风输入接口
神舟优雅 A400-T6600 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index211785.shtml,https://2d.zol-img.com.cn/product/35_80x60/823/cetkWBeNIena2.jpg,3699,[停产],1367,Intel 酷睿2双核 T6600,英特尔 酷睿2双核 T6系列,2.2GHz,NULL,NULL,NULL,NULL,Penryn,NULL,NULL,2GB,DDRII,NULL,320GB,NULL,421,集成显卡,Intel GMA X4500,共享内存容量,无,NULL,NULL,NULL,NULL,6芯锂电池,NULL,NULL,NULL,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2009年09月,NULL,NULL,NULL,家用,USB2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,内置立体声音效芯片,内置DVD刻录机,NULL,NULL,100Mbps网卡,NULL,NULL,全能学生本,NULL,NULL,NULL,NULL,NULL,NULL,触摸板,NULL,NULL,NULL,附带软件,NULL,多合1读卡器,16:9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），耳机输出接口，麦克风输入接口，电源接口
神舟优雅 A400-T4300 D2,优雅 A400系列,http://detail.zol.com.cn/notebook/index226436.shtml,https://2b.zol-img.com.cn/product/39_80x60/63/cePg20pFrgJqU.jpg,2999,[停产],1862,Intel 赛扬双核 T3100,英特尔 赛扬双核,1.9GHz,NULL,NULL,NULL,NULL,Merom,NULL,NULL,1GB,DDRII,NULL,250GB,NULL,421,集成显卡,Intel GMA X4500,共享内存容量,无,NULL,NULL,NULL,NULL,6芯锂电池,NULL,NULL,NULL,支持802.11b/g/n无线协议,立体声扬声器,1366x768,2009年12月,NULL,NULL,NULL,家用,USB2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,内置立体声音效芯片,康宝,NULL,NULL,100Mbps网卡,Intel GL40+ICH9M,NULL,全能学生本,NULL,NULL,NULL,NULL,NULL,NULL,触摸板,NULL,NULL,NULL,附带软件,NULL,多合1读卡器,16:9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），耳机输出接口，麦克风输入接口，电源接口
神舟优雅 A400-S23 D1,优雅 A400系列,http://detail.zol.com.cn/notebook/index283518.shtml,https://2f.zol-img.com.cn/product/64_80x60/321/cek9KGxSMLOPg.jpg,2199,[停产],776,Intel 赛扬双核 SU2300,英特尔 赛扬双核,1.2GHz,NULL,双核心/双线程,NULL,NULL,NULL,45nm,10W,2GB,DDR3,NULL,250GB,NULL,421,集成显卡,Intel GMA X4500,共享内存容量,无,NULL,复合材质,NULL,NULL,锂电池,NULL,NULL,NULL,Intel WiFi Link,立体声扬声器,1366x768,2011年05月,NULL,NULL,NULL,家用,USB2.0,NULL,2.28Kg,NULL,800-830-7108,8:00-18:00,NULL,NULL,主要部件3年免费保修，电池6个月,内置音效芯片,内置DVD刻录机,NULL,NULL,集成网卡,NULL,NULL,日常办公本,NULL,NULL,3年,NULL,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,神舟家用笔记本电脑实行硬件故障送修服务的保修方式。用户自购机之日起（以正式购机发票为准）有限保修期内，您所购买的神舟家用笔记本出现任何非人为硬件故障时，都将得到神舟电脑或神舟授权服务站的维修服务。神舟将为您所购买产品的主要部件提供3年免费保修服务，随机电池提供6个月免费保修服务。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,NULL,RJ45（网络接口），电源接口
神舟优雅A480B-A29D1,优雅 A480B入门级 系列,http://detail.zol.com.cn/notebook/index1182317.shtml,https://2b.zol-img.com.cn/product/186_80x60/751/cehOOUmh1PAw.jpg,1799,正常,2008,Intel 赛扬双核 2950M,英特尔 赛扬双核,2GHz,NULL,双核心/双线程,2MB,DMI 5 GT/s,Haswell,22nm,37W,4GB（4GB×1）,DDR3L（低电压版）,1xSO-DIMM,500GB,NULL,393,核芯显卡,Intel GMA HD（集成于处理器）,共享内存容量,无,NULL,复合材质,NULL,NULL,4芯锂电池,NULL,33.6mm,FHD，LED背光，IPS全高清屏,支持802.11b/g/n无线协议,内置扬声器,1366x768,2016年03月,240mm,NULL,NULL,家用,3×USB2.0,342mm,2.3Kg,NULL,400-106-9999,9:00-18:00（节假日休息）,NULL,100V-240V 65W 自适应交流电源适配器,主要部件2年，电池6个月，其它部件1年免费保修,内置音效芯片,无内置光驱,NULL,NULL,100Mbps网卡,Intel HM70,NULL,校园学生本,NULL,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,神舟笔记本电脑实行实行客户送修的服务方式，用户自购机之日起（以正式购机发票为准），您所购买的神舟家用笔记本出现任何非人为硬件故障时，可享受2年主要部件、随机电池6个月、其它部件1年免费保修。其中主要部件包含CPU、内存、硬盘、主板、电源、适配器、显卡、笔记本屏以及键盘。神舟电脑及授权服务站在收到您的故障产品后，将以最快的速度检测维修，但维修时间将视当地的实际备料状况而定。进入官网>>,14英寸,NULL,4GB,2-3小时，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
