型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
清华同方超锐 T550-2030,超锐 T550系列,http://detail.zol.com.cn/notebook/index389231.shtml,https://2d.zol-img.com.cn/product/141_80x60/363/celvi9Z1IcvT2.jpg,1.15万,[停产],7132,Intel 酷睿i7 4702MQ,英特尔 酷睿i7 4代系列,2.2GHz,3.2GHz,四核心/八线程,6MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,1TB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-2012,超锐 T550系列,http://detail.zol.com.cn/notebook/index389230.shtml,https://2e.zol-img.com.cn/product/141_80x60/364/cetcTLJ0hMFKw.jpg,7200,[停产],4039,Intel 酷睿i5 4200M,英特尔 酷睿i5 4代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,1TB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-2009,超锐 T550系列,http://detail.zol.com.cn/notebook/index389229.shtml,https://2c.zol-img.com.cn/product/141_80x60/362/ceaWB4qS1XLBE.jpg,4900,[停产],3237,Intel 酷睿i3 4000M,英特尔 酷睿i3 4代系列,2.4GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3009,超锐 T550系列,http://detail.zol.com.cn/notebook/index398144.shtml,https://2f.zol-img.com.cn/product/150_80x60/571/cekI0J7YeT0L2.jpg,3009,[停产],4185,Intel 酷睿i5 4210M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,609,入门级独立显卡,NVIDIA GeForce 820M,1GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年03月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3002,超锐 T550系列,http://detail.zol.com.cn/notebook/index1101705.shtml,https://2a.zol-img.com.cn/product/165_80x60/64/ceWrQePEdBM.jpg,4350,[停产],2913,Intel 酷睿i3 5005U,英特尔 酷睿i3 5代系列,2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,NULL,独立显卡,NULL,2GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年10月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3007,超锐 T550系列,http://detail.zol.com.cn/notebook/index1101707.shtml,https://2f.zol-img.com.cn/product/165_80x60/87/ce5cWnoxLxTY.jpg,5850,[无货],3970,Intel 酷睿i7 5500U,英特尔 酷睿i7 5代系列,2.4GHz,3GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,DDR3,2xSO-DIMM,1TB,NULL,NULL,独立显卡,NULL,2GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年10月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3003,超锐 T550系列,http://detail.zol.com.cn/notebook/index1101706.shtml,https://2c.zol-img.com.cn/product/165_80x60/78/ceg4jk7mXUBKI.jpg,5050,[停产],3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,NULL,独立显卡,NULL,2GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年10月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3008,超锐 T550系列,http://detail.zol.com.cn/notebook/index398148.shtml,https://2a.zol-img.com.cn/product/150_80x60/572/ceSZH144ahI.jpg,3099,[停产],3237,Intel 酷睿i3 4000M,英特尔 酷睿i3 4代系列,2.4GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,709,核芯显卡,Intel GMA HD 4600,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年03月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,NULL,NULL,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无%C,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,NULL,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-2030,超锐 T550系列,http://detail.zol.com.cn/notebook/index389231.shtml,https://2d.zol-img.com.cn/product/141_80x60/363/celvi9Z1IcvT2.jpg,1.15万,[停产],7132,Intel 酷睿i7 4702MQ,英特尔 酷睿i7 4代系列,2.2GHz,3.2GHz,四核心/八线程,6MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,1TB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-2012,超锐 T550系列,http://detail.zol.com.cn/notebook/index389230.shtml,https://2e.zol-img.com.cn/product/141_80x60/364/cetcTLJ0hMFKw.jpg,7200,[停产],4039,Intel 酷睿i5 4200M,英特尔 酷睿i5 4代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,1TB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-2009,超锐 T550系列,http://detail.zol.com.cn/notebook/index389229.shtml,https://2c.zol-img.com.cn/product/141_80x60/362/ceaWB4qS1XLBE.jpg,4900,[停产],3237,Intel 酷睿i3 4000M,英特尔 酷睿i3 4代系列,2.4GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Ivy Bridge,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,776,性能级独立显卡,NVIDIA GeForce GT 740M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2014年09月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3009,超锐 T550系列,http://detail.zol.com.cn/notebook/index398144.shtml,https://2f.zol-img.com.cn/product/150_80x60/571/cekI0J7YeT0L2.jpg,3009,[停产],4185,Intel 酷睿i5 4210M,英特尔 酷睿i5 4代系列,2.6GHz,3.2GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,37W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,609,入门级独立显卡,NVIDIA GeForce 820M,1GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年03月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM86,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3002,超锐 T550系列,http://detail.zol.com.cn/notebook/index1101705.shtml,https://2a.zol-img.com.cn/product/165_80x60/64/ceWrQePEdBM.jpg,4350,[停产],2913,Intel 酷睿i3 5005U,英特尔 酷睿i3 5代系列,2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3,2xSO-DIMM,500GB,NULL,NULL,独立显卡,NULL,2GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年10月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
清华同方超锐 T550-3007,超锐 T550系列,http://detail.zol.com.cn/notebook/index1101707.shtml,https://2f.zol-img.com.cn/product/165_80x60/87/ce5cWnoxLxTY.jpg,5850,[无货],3970,Intel 酷睿i7 5500U,英特尔 酷睿i7 5代系列,2.4GHz,3GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,DDR3,2xSO-DIMM,1TB,NULL,NULL,独立显卡,NULL,2GB,GDDR3,NULL,复合材质,NULL,NULL,6芯锂电池，4400毫安,NULL,NULL,LED背光,支持802.11b/g/n无线协议,内置扬声器,1366x768,2015年10月,NULL,NULL,NULL,商用,2×USB2.0+1×USB3.0,NULL,NULL,安全锁孔,400-990-5090,9:00-18:00,NULL,100V-240V 90W 自适应交流电源适配器,2年有限保修，完美屏幕全无亮点特别服务,高保真音频控制器,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 7 Professional 64bit（64位专业版）,NULL,2年,黑色,NULL,NULL,两键式触控板,全国联保，享受三包,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,2个立体声喇叭,NULL,NULL,NULL,集成100万像素摄像头,NULL,清华同方笔记本电脑全面执行国家有关部门颁布的《微型计算机商品修理更换退货责任规定》（以下简称为“三包规定”）中规定的微型计算机（笔记本微型机）“三包”规定条款。购买的清华同方笔记本电脑指定机型，除享有微机“三包”规定的退换货权利外，还可以享受同方指定机型的 “1年保换”三包升级服务承诺。进入官网>>,14英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
