型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
Acer VX5-591G-72LY,Aspire VX15系列,http://detail.zol.com.cn/notebook/index1163107.shtml,https://2f.zol-img.com.cn/product/179_80x60/83/ce4q0sQhOcuYA.jpg,6399,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池,NULL,28-28.9mm,FHD，LED背光,支持802.11ac无线协议,内置扬声器,1920x1080,2016年12月,265.5mm,NULL,双风扇,家用,1×USB2.0+2×USB3.0+1×USB3.1,389mm,3.5Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,杜比认证音效,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VX5-591G-547B,Aspire VX15系列,http://detail.zol.com.cn/notebook/index1163001.shtml,https://2a.zol-img.com.cn/product/179_80x60/590/ce5uU0vSJFQ1E.jpg,5499,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池,NULL,28-28.9mm,FHD，LED背光，防眩光磨砂屏,支持802.11ac无线协议,内置扬声器,1920x1080,2016年12月,265.5mm,NULL,双风扇,家用,1×USB2.0+2×USB3.0+1×USB3.1,389mm,3.5Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,杜比认证音效,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VX5-591G-52WN,Aspire VX15系列,http://detail.zol.com.cn/notebook/index1173158.shtml,https://2c.zol-img.com.cn/product/183_80x60/208/ce4Ac3eQy3hUc.jpg,5499,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,NULL,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池,NULL,28-28.9mm,FHD，LED背光，IPS广视角舒目宽屏,支持802.11ac无线协议,内置扬声器,1920x1080,2017年06月,265.5mm,NULL,双风扇,家用,1×USB2.0+2×USB3.0+1×USB3.1,389mm,3.5Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,杜比认证音效,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本，IPS硬屏笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer A615-51G-830F,A615-51G系列,http://detail.zol.com.cn/notebook/index1194630.shtml,https://2e.zol-img.com.cn/product/187_80x60/164/ceZXBCMENUb.jpg,6199,正常,8108,Intel 酷睿i7 8550U,英特尔 酷睿i7 8代系列,1.8GHz,4GHz,四核心/八线程,8MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（4GB×2）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+HDD）,1995,性能级独立显卡,NVIDIA Geforce MX150,2GB,GDDR5,64bit,镁铝合金,NULL,NULL,4芯锂电池,NULL,19.95mm,LED背光，IPS全高清宽屏,内置无线网卡,内置扬声器,1920x1080,2017年11月,263mm,NULL,NULL,家用,2×USB2.0+1×USB3.0，USB Type-C接口,381.6mm,NULL,NULL,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1 保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,网络摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,NULL,7小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
Acer A615-51G-51MQ,A615-51G系列,http://detail.zol.com.cn/notebook/index1203807.shtml,https://2b.zol-img.com.cn/product/187_80x60/721/ceKgU02KNZ2.jpg,4299,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,4GB（4GB×1）,DDR4 2400MHz,NULL,1TB,HDD,1995,性能级独立显卡,NVIDIA Geforce MX150,2GB,GDDR5,64bit,镁铝合金,NULL,NULL,4芯锂电池,NULL,19.95mm,LED背光，IPS全高清宽屏,内置无线网卡,内置扬声器,1920x1080,2017年11月,263mm,NULL,NULL,家用,2×USB2.0+1×USB3.0，USB Type-C接口,381.6mm,NULL,NULL,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1 保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,网络摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,NULL,7小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
Acer A615-51G-536X,A615-51G系列,http://detail.zol.com.cn/notebook/index1194935.shtml,https://2a.zol-img.com.cn/product/187_80x60/208/celRnLOq0dAZk.jpg,5199,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（4GB×2）,DDR4 2400MHz,NULL,256GB,SSD固态硬盘,1995,性能级独立显卡,NVIDIA Geforce MX150,2GB,GDDR5,64bit,镁铝合金,NULL,NULL,4芯锂电池,NULL,19.95mm,LED背光，IPS全高清宽屏,内置无线网卡,内置扬声器,1920x1080,2017年11月,263mm,NULL,NULL,家用,2×USB2.0+1×USB3.0，USB Type-C接口,381.6mm,NULL,NULL,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1 保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,网络摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,NULL,7小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
Acer A615-51G-57A2,A615-51G系列,http://detail.zol.com.cn/notebook/index1203491.shtml,https://2c.zol-img.com.cn/product/187_80x60/922/ceUxUMIyMpIwk.jpg,4699,正常,7626,Intel 酷睿i5 8250U,英特尔 酷睿i5 8代系列,1.6GHz,3.4GHz,四核心/八线程,6MB,OPI 4 GT/s,Kaby Lake R,14nm,15W,8GB（4GB×2）,DDR4 2400MHz,NULL,128GB,SSD固态硬盘,1995,性能级独立显卡,NVIDIA Geforce MX150,2GB,GDDR5,64bit,镁铝合金,NULL,NULL,4芯锂电池,NULL,19.95mm,LED背光，IPS全高清宽屏,内置无线网卡,内置扬声器,1920x1080,2017年11月,263mm,NULL,NULL,家用,2×USB2.0+1×USB3.0，USB Type-C接口,381.6mm,NULL,NULL,400-700-1000,9:00-18:00,NULL,100V-240V 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1 保修卡 x1,NULL,附带软件,NULL,SD读卡器,16:9,耳机/麦克风二合一接口,NULL,支持蓝牙功能,NULL,NULL,内置麦克风,NULL,NULL,NULL,网络摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,15.6英寸,NULL,NULL,7小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
Acer SP714-51-M59K,Acer Spin7系列,http://detail.zol.com.cn/notebook/index1154482.shtml,https://2e.zol-img.com.cn/product/178_80x60/122/cet4lpickyco.jpg,1.11万,正常,3906,Intel 酷睿i7 7Y75,英特尔 酷睿i7 7代系列,1.3GHz,3.6GHz,双核心/双线程,4MB,NULL,Kaby Lake,14nm,4.5W,8GB（8GB×1）,NULL,NULL,256GB,NULL,393,集成显卡,Intel GMA HD（集成于处理器）,共享内存容量,无,NULL,复合材质,NULL,NULL,4芯锂电池，2770毫安,NULL,10.98-11mm,FHD，LED背光，IPS全高清,支持802.11ac无线协议,内置扬声器,1920x1080,2016年12月,229.6mm,NULL,NULL,商用,NULL,324.6mm,1.2Kg,NULL,400-700-1000,9:00-18:00,NULL,100V-240V 45W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本，二合一笔记本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,NULL,NULL,NULL,NULL,多合1读卡器,NULL,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,翻转,NULL,NULL,720p HD摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,14英寸,Intel 博锐技术,NULL,8小时左右，视具体使用环境而定,NULL,NULL,NULL,NULL,支持十点触控,NULL,巧克力键盘,RJ45（网络接口），电源接口
Acer VN7-791G-53F1,Aspire V Nitro（VN7-791）系列,http://detail.zol.com.cn/notebook/index390579.shtml,https://2a.zol-img.com.cn/product/142_80x60/576/ceUibxrq0unDA.jpg,6494,正常,4540,Intel 酷睿i5 4210H,英特尔 酷睿i5 4代系列,2.9GHz,3.4GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,1538,双显卡（性能级独立显卡集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4600,4GB,GDDR3,128bit,复合材质,NULL,NULL,3芯锂电池，4450毫安,NULL,25mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2014年10月,293mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,423mm,3Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,17.3英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VN7-791G-582D,Aspire V Nitro（VN7-791）系列,http://detail.zol.com.cn/notebook/index1110029.shtml,https://2f.zol-img.com.cn/product/167_80x60/23/cesxw3uL1EuHU.jpg,5299,正常,4540,Intel 酷睿i5 4210H,英特尔 酷睿i5 4代系列,2.9GHz,3.4GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,1538,双显卡（性能级独立显卡集成显卡）,NVIDIA GeForce GTX 850M＋Intel GMA HD 4600,4GB,GDDR3,128bit,复合材质,NULL,NULL,3芯锂电池，4450毫安,NULL,25mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年11月,293mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,423mm,3Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,17.3英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VN7-791G-74WY,Aspire V Nitro（VN7-791）系列,http://detail.zol.com.cn/notebook/index1098650.shtml,https://2d.zol-img.com.cn/product/164_80x60/497/ceQC5ouvumzZk.jpg,7599,正常,8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3 1600MHz,2xSO-DIMM,500GB,5400转,1779,性能级独立显卡,NVIDIA GeForce GTX 860M,4GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4450毫安,NULL,25mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年08月,293mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,423mm,3Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 8.1,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,17.3英寸,NULL,NULL,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VN7-791G-79UG,Aspire V Nitro（VN7-791）系列,http://detail.zol.com.cn/notebook/index1098658.shtml,https://2c.zol-img.com.cn/product/164_80x60/586/cecsd1ichxWYU.jpg,7099,正常,8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,4GB,DDR3,NULL,60GB+1TB,混合硬盘（SSD+5400转HDD）,2111,双显卡（发烧级独立显卡+集成显卡）,NVIDIA GeForce GTX 960M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,3芯锂电池，4450毫安,NULL,25mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年08月,293mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,423mm,3Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,内置DVD刻录机，支持DVD SuperMulti双层刻录,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 8.1,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,17.3英寸,NULL,NULL,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,背光键盘，全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
Acer VN7-791G-58H8,Aspire V Nitro（VN7-791）系列,http://detail.zol.com.cn/notebook/index1098655.shtml,https://2d.zol-img.com.cn/product/164_80x60/545/ce6I8XibqdaBI.jpg,5399,正常,4540,Intel 酷睿i5 4210H,英特尔 酷睿i5 4代系列,2.9GHz,3.4GHz,双核心/四线程,3MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3,2xSO-DIMM,60GB+500GB,混合硬盘（SSD+HDD）,1538,性能级独立显卡,NVIDIA GeForce GTX 850M,4GB,GDDR3,128bit,复合材质,NULL,NULL,3芯锂电池，4450毫安,NULL,25mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年08月,293mm,NULL,NULL,家用,2×USB2.0+2×USB3.0,423mm,3Kg,安全锁孔,400-700-1000,9:00-18:00,NULL,100V-240V 135W 自适应交流电源适配器,1年整机保修，主要配件2年保修,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,1年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器,16:9,耳机/麦克风二合一接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,整机三包有效期1年。保修36个月的硬件包括：CPU、内存。保修24个月的硬件包括：主板、显卡、LCD屏、硬盘、电源适配器、键盘、鼠标模块。保修12个月的硬件包括：LCD之附件、光驱、DVD、 CDR/W、软驱、Modem卡、网卡、摄像头等其余功能模块和部件。电池保修3个月，购机后注册成功，电池免费保修延长到12个月。进入官网>>,17.3英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
