型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
雷神911M-M5T,911M系列,http://detail.zol.com.cn/notebook/index1167942.shtml,https://2a.zol-img.com.cn/product/181_80x60/350/ceW5PjE2p68k.jpg,6699,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,5816,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1050 Ti＋Intel GMA HD 630,4GB,GDDR5,128bit,复合材质,NULL,NULL,8芯锂电池，5200毫安,NULL,30.9mm,FHD，LED背光，雾面IPS高清屏,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2017年03月,274.5mm,NULL,双铜管，双风扇散热,家用,3×USB Type-A接口，USB3.1 Type-C接口,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 200W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式全尺寸白色背光键盘,RJ45（网络接口），电源接口
雷神911M-M5a,911M系列,http://detail.zol.com.cn/notebook/index1167947.shtml,https://2b.zol-img.com.cn/product/181_80x60/463/ce5269Z7WfN2w.jpg,5899,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,NULL,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,1TB,5400转,2111,发烧级独立显卡,NVIDIA GeForce GTX 960M,4GB,GDDR5,128bit,复合材质,NULL,NULL,8芯锂电池，2600毫安,NULL,30.9mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2017年03月,274.5mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,387mm,2.3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 150W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,NULL,2-3小时，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
雷神911M-M2b,911M系列,http://detail.zol.com.cn/notebook/index1151768.shtml,https://2d.zol-img.com.cn/product/175_80x60/659/ceJ61O8rAulYI.jpg,7099,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,3067,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 965M＋Intel GMA HD 530,4GB,GDDR5,128bit,复合材质,NULL,NULL,8芯锂电池,NULL,30.9mm,FHD，LED背光，IPS屏幕,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2016年07月,274.5mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 150W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘，全尺寸键盘，背光键盘,RJ45（网络接口），电源接口
雷神911M-M1c,911M系列,http://detail.zol.com.cn/notebook/index1162357.shtml,https://2d.zol-img.com.cn/product/179_80x60/923/ceIOtdj41gT2.jpg,8499,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,8GB（8GB×1）,DDR4 2133MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060＋Intel GMA HD 530,6GB,GDDR5,192bit,复合材质,NULL,NULL,8芯锂电池，5200毫安,NULL,30.9mm,FHD，LED背光，雾面IPS,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2016年10月,274.5mm,NULL,低音炮，4屏输出,家用,2×USB3.0+2×USB3.1，USB Type-C接口,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,2-5小时，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式全尺寸白色背光键盘,RJ45（网络接口），电源接口
雷神911M-M6a,911M系列,http://detail.zol.com.cn/notebook/index1164243.shtml,https://2e.zol-img.com.cn/product/180_80x60/876/ceMDKPEGr2Nm2.jpg,9999,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2133MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+5400转HDD）,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060＋Intel GMA HD 630,6GB,GDDR5,192bit,复合材质,NULL,NULL,8芯锂电池，5200毫安,NULL,30.9mm,FHD，LED背光，雾面IPS,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2017年01月,274.5mm,NULL,低音炮，4屏输出,家用,3×USB3.1，USB Type-C接口,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,2-5小时，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式全尺寸白色背光键盘,RJ45（网络接口），电源接口
雷神911M-M5C,911M系列,http://detail.zol.com.cn/notebook/index1182320.shtml,https://2b.zol-img.com.cn/product/186_80x60/775/ceam9vI7Mpt7o.jpg,6799,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,8芯锂电池，5200毫安,NULL,30.9mm,FHD，LED背光，雾面IPS高清屏,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2017年03月,274.5mm,NULL,双铜管，双风扇散热,家用,3×USB Type-A接口，USB3.1 Type-C接口,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 200W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式全尺寸白色背光键盘,RJ45（网络接口），电源接口
雷神911M-M1b,911M系列,http://detail.zol.com.cn/notebook/index1161169.shtml,https://2b.zol-img.com.cn/product/178_80x60/773/ceziiTLkjclkg.jpg,9999,正常,8146,Intel 酷睿i7 6700HQ,英特尔 酷睿i7 6代系列,2.6GHz,3.5GHz,四核心/八线程,6MB,DMI 8 GT/s,Skylake,14nm,45W,16GB（8GB×2）,DDR4 2133MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,8851,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1060＋Intel GMA HD 530,6GB,GDDR5,192bit,复合材质,NULL,NULL,8芯锂电池，5200毫安,NULL,30.9mm,FHD，LED背光，雾面IPS,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2016年11月,274.5mm,NULL,低音炮，4屏输出,家用,2×USB3.0+2×USB3.1，USB Type-C接口,387mm,3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM170,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,2-5小时，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,孤岛式全尺寸白色背光键盘,RJ45（网络接口），电源接口
雷神911M-M5,911M系列,http://detail.zol.com.cn/notebook/index1101963.shtml,https://2d.zol-img.com.cn/product/166_80x60/553/ceUeVeYoEb1g.jpg,暂无报价,[北京],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,8GB（8GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,1TB,5400转,2111,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 960M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,8芯锂电池，2600毫安,NULL,30.9mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年10月,274.5mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,387mm,2.3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 150W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 7,NULL,1年,金属灰,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
雷神911M-M4,911M系列,http://detail.zol.com.cn/notebook/index399301.shtml,https://2a.zol-img.com.cn/product/151_80x60/382/celuDFeSkpvVc.jpg,6199,[无货],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,1764,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce GTX 950M＋Intel GMA HD 4600,2GB,GDDR5,128bit,复合材质,NULL,NULL,8锂电池，2600毫安,NULL,30.9mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年04月,274.5mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,387mm,2.3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,DOS,NULL,1年,金属灰,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
雷神911M-M1,911M系列,http://detail.zol.com.cn/notebook/index399286.shtml,https://2b.zol-img.com.cn/product/151_80x60/395/cefPnsQHdykS6.jpg,8999,[无货],8026,Intel 酷睿i7 4720HQ,英特尔 酷睿i7 4代系列,2.6GHz,3.6GHz,四核心/八线程,6MB,DMI 5 GT/s,Haswell,22nm,47W,16GB（8GB×2）,DDR3L（低电压版）1600MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,3963,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 970M＋Intel GMA HD 4600,6GB,GDDR5,192bit,复合材质,NULL,NULL,8锂电池，2600毫安,NULL,30.9mm,FHD，LED背光,支持802.11b/g/n无线协议,内置扬声器,1920x1080,2015年04月,274.5mm,NULL,NULL,家用,1×USB2.0+3×USB3.0,387mm,2.3Kg,NULL,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 180W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM87,NULL,游戏本，影音娱乐本,预装Windows 7,NULL,1年,金属灰,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成100万像素摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,NULL,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,孤岛式键盘,RJ45（网络接口），电源接口
雷神Dino X5Ta,Dino系列,http://detail.zol.com.cn/notebook/index1165968.shtml,https://2b.zol-img.com.cn/product/181_80x60/401/ceiV7pNS2GuY.jpg,8899,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,5816,性能级独立显卡,NVIDIA GeForce GTX 1050 Ti,4GB,GDDR5,128bit,玻璃纤维，复合材质,NULL,NULL,聚合物电池，7180毫安,NULL,28mm,FHD，LED背光，72%色域广视角无亮点IPS屏，300nits亮度,支持802.11a/b/g/n/ac无线协议,低音炮,1920x1080,2017年03月,266mm,NULL,呼吸LOGO，RGB开机键，彩色转轴灯带，彩色触摸版灯带,家用,2×USB3.0，USB3.1 Type-C接口，USB3.1 Type-A接口,385mm,3Kg,安全锁孔,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰，新生蓝,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,NULL,NULL,支持，蓝牙4.0模块,NULL,NULL,NULL,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,1680万色全彩背光键盘，孤岛式全尺寸天面印刷RGB背光键盘,RJ45（网络接口），电源接口
雷神Dino X6,Dino系列,http://detail.zol.com.cn/notebook/index1165967.shtml,https://2a.zol-img.com.cn/product/181_80x60/418/cetrsf0hBfrFU.jpg,9999,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,8851,发烧级独立显卡,NVIDIA GeForce GTX 1060,6GB,GDDR5,192bit,玻璃纤维，复合材质,NULL,NULL,聚合物电池，7180毫安,NULL,28mm,FHD，LED背光，72%色域广视角无亮点IPS屏，300nits亮度,支持802.11a/b/g/n/ac无线协议,低音炮,1920x1080,2017年03月,266mm,NULL,呼吸LOGO，RGB开机键，彩色转轴灯带，彩色触摸版灯带,家用,2×USB3.0，1×USB3.1 Type-C接口，USB3.1Type-A,385mm,3Kg,安全锁孔,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,银色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,NULL,NULL,支持，蓝牙4.0模块,NULL,NULL,NULL,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,1680万色全彩背光键盘，孤岛式全尺寸天面印刷RGB背光键盘,RJ45（网络接口），电源接口
雷神Dino X7a,Dino系列,http://detail.zol.com.cn/notebook/index1165966.shtml,https://2b.zol-img.com.cn/product/181_80x60/461/ceYB3FV4PkSYM.jpg,1.3万,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2133MHz,2xSO-DIMM,256GB+1TB,混合硬盘（SSD+HDD）,11065,双显卡（发烧级独立显卡＋集成显卡）,NVIDIA GeForce GTX 1070+Intel GMA HD 630,8GB,GDDR5,256bit,玻璃纤维，复合材质,NULL,NULL,聚合物电池，7180毫安,NULL,28mm,FHD，LED背光，72%色域广视角无亮点IPS屏，300nits亮度,支持802.11a/b/g/n/ac无线协议,低音炮,1920x1080,2017年03月,266mm,NULL,呼吸LOGO，RGB开机键，彩色转轴灯带，彩色触摸版灯带,家用,2×USB3.0，USB3.1 Type-C接口，USB3.1 Type-A接口,385mm,3Kg,安全锁孔,400-699-9999,周一至周日 8:00-18:00,NULL,100V-240V 230W 自适应交流电源适配器,整机1年，主要部件2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,Intel HM175,NULL,游戏本，影音娱乐本,预装Windows 10,NULL,1年,金属灰，新生蓝,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,NULL,NULL,支持，蓝牙4.0模块,NULL,NULL,NULL,NULL,NULL,NULL,1.0M HD视频摄像头,NULL,雷神将按相关部门颁布的《微型计算机商品修理更换退货责任规定》中的内容和范围，向雷神笔记本电脑的消费者用户提供“三包”服务。如果您购买的笔记本电脑出现国家“三包规定”所列性能故障，自您购买之日（以有效购货发票日期为准）起7日内，您可选择退货、换货或者修理；第8日至第15日内，您可选择换货或修理，产品均采用送修的服务方式。进入官网>>,15.6英寸,NULL,32GB,视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,1680万色全彩背光键盘，孤岛式全尺寸天面印刷RGB背光键盘,RJ45（网络接口），电源接口
