型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15-3567-D1325B）,Inspiron 灵越 15 3000系列（3567）,http://detail.zol.com.cn/notebook/index1166050.shtml,https://2c.zol-img.com.cn/product/181_80x60/728/cembI1BFjFTc2.jpg,3099,正常,3211,Intel 酷睿i3 6006U,英特尔 酷睿i3 6代系列,2GHz,NULL,双核心/四线程,3MB,NULL,Skylake,14nm,15W,4GB（4GB×1）,DDR4 2400MHz,2xSO-DIMM,500GB,5400转,638,入门级独立显卡,AMD Radeon R5 M430,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,23.65mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1920x1080,2016年12月,260.3mm,NULL,NULL,家用,1×USB2.0+2×USB3.0,380mm,2.246Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片，采用Waves MaxxAudio处理技术,无内置光驱,NULL,NULL,NULL,NULL,NULL,影音娱乐本，校园学生本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双数字麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘，全尺寸键盘,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15-3567-D1605B）,Inspiron 灵越 15 3000系列（3567）,http://detail.zol.com.cn/notebook/index1164487.shtml,https://2a.zol-img.com.cn/product/181_80x60/756/cenrkXIezgY.jpg,4299,正常,4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,OPI 4 GT/s,Kaby Lake,14nm,15W,4GB（4GB×1）,DDR4 2400MHz,2xSO-DIMM,256GB,SSD固态硬盘,936,核芯显卡,Intel GMA HD 620,共享内存容量,无,NULL,复合材质,NULL,NULL,4芯锂电池,NULL,23.65mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1920x1080,2016年12月,260.3mm,NULL,NULL,家用,1×USB2.0+2×USB3.0,380mm,2.246Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片，采用Waves MaxxAudio处理技术,无内置光驱,NULL,NULL,NULL,NULL,NULL,影音娱乐本，校园学生本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,双数字麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,防渗漏键盘，全尺寸键盘,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15SD-4528B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1137801.shtml,https://2b.zol-img.com.cn/product/169_80x60/423/ceauvrMDj7cQw.jpg,3299,正常,4009,Intel 酷睿i5 6200U,英特尔 酷睿i5 6代系列,2.3GHz,2.8GHz,双核心/四线程,3MB,NULL,Skylake,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,609,入门级独立显卡,AMD Radeon R5 M315,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1366x768,2015年12月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,3年有限硬件保修，远程诊断后上门服务,内置音效芯片，采用Waves MaxxAudio处理技术,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,3年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15ED-1528B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1137800.shtml,https://2d.zol-img.com.cn/product/169_80x60/407/ceGDpIbXH4PM.jpg,3299,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,NULL,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,724,入门级独立显卡,NVIDIA Geforce 920M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,23.65mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1366x768,2015年12月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片，采用Waves MaxxAudio处理技术,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15ED-1308B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1137798.shtml,https://2b.zol-img.com.cn/product/173_80x60/319/ceT0gKXluZp72.jpg,2699,正常,2913,Intel 酷睿i3 5005U,英特尔 酷睿i3 5代系列,2GHz,NULL,双核心/四线程,3MB,NULL,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,580,核芯显卡,Intel GMA HD 5500,共享内存容量,无,NULL,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1366x768,2015年12月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片，采用Waves MaxxAudio处理技术,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15SD-4328B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1144329.shtml,https://2d.zol-img.com.cn/product/172_80x60/261/ceZ1vSljluXU.jpg,2799,正常,2913,Intel 酷睿i3 5005U,英特尔 酷睿i3 5代系列,2GHz,NULL,双核心/四线程,3MB,NULL,Broadwell,14nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,NULL,500GB,5400转,724,入门级独立显卡,NVIDIA Geforce 920M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,双调谐扬声器,1366x768,2016年05月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年送修服务,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本，校园学生本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,多点触控手势操控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 试用版,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,NULL,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（Ins 15SD-3328B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1116287.shtml,https://2e.zol-img.com.cn/product/167_80x60/726/ceAFzWuvVolHQ.jpg,3599,正常,2450,Intel 酷睿i3 4005U,英特尔 酷睿i3 4代系列,1.7GHz,NULL,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,NULL,500GB,5400转,724,入门级独立显卡,NVIDIA Geforce 920M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置2个调谐扬声器,1366x768,2015年11月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,800-858-2968;400-886-8611,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,多点触控手势操控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 试用版,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,NULL,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（INS15SD-1528B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index396918.shtml,https://2e.zol-img.com.cn/product/148_80x60/692/ce3HiPvynCNjE.jpg,3999,[停产],3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,609,入门级独立显卡,NVIDIA Geforce 820M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持双频（2.4GHz+5GHz）,内置扬声器,1366x768,2015年02月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,400-881-9941，800-858-0678,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（INS15SD-3628B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1116289.shtml,https://2c.zol-img.com.cn/product/167_80x60/658/ceL7iTbMkYifI.jpg,3999,[停产],3399,Intel 酷睿i5 4210U,英特尔 酷睿i5 4代系列,1.7GHz,2.7GHz,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,NULL,500GB,5400转,724,入门级独立显卡,NVIDIA Geforce 920M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置2个调谐扬声器,1366x768,2015年11月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,400-881-9941，800-858-0678,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,多点触控手势操控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Microsoft Office 试用版,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,NULL,8.5小时左右，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（INS15SD-1328B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index396917.shtml,https://2b.zol-img.com.cn/product/148_80x60/695/cebxESxVdSnY.jpg,3499,[停产],2450,Intel 酷睿i3 4005U,英特尔 酷睿i3 4代系列,1.7GHz,NULL,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,609,入门级独立显卡,NVIDIA Geforce 820M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持双频（2.4GHz+5GHz）,内置扬声器,1366x768,2015年02月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,400-881-9941，800-858-0678,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（INS15SD-3528B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index1100658.shtml,https://2e.zol-img.com.cn/product/167_80x60/732/ceNvEruhXsyvk.jpg,3999,[停产],3399,Intel 酷睿i5 4210U,英特尔 酷睿i5 4代系列,1.7GHz,2.7GHz,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,609,入门级独立显卡,NVIDIA Geforce 820M,2GB,GDDR3,64bit,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Intel 3160 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,内置扬声器,1366x768,2015年02月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,400-881-9941，800-858-0678,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
戴尔Inspiron 灵越 15 3000系列入门本（INS15SD-1308B）,Inspiron 灵越 15 3000系列（3559）,http://detail.zol.com.cn/notebook/index396915.shtml,https://2c.zol-img.com.cn/product/148_80x60/696/ceHlP1bbLGi.jpg,3399,[停产],2450,Intel 酷睿i3 4005U,英特尔 酷睿i3 4代系列,1.7GHz,NULL,双核心/四线程,3MB,NULL,Haswell,22nm,15W,4GB（4GB×1）,DDR3L（低电压版）1600MHz,2xSO-DIMM,500GB,5400转,562,核芯显卡,Intel GMA HD 4400,共享内存容量,无,NULL,复合材质,NULL,NULL,4芯锂电池,NULL,21.7mm,LED背光,Dell 无线 N1707,内置扬声器,1366x768,2015年02月,260.3mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,380mm,2.19Kg,安全锁孔,400-881-9941，800-858-0678,8:30-17:30（节假日休息）,NULL,100V-240V 45W 自适应交流电源适配器,2年消费者基本保修服务计划，整机保修2年，电池1年,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,影音娱乐本,预装Windows 8.1 64bit（64位简体中文版）,NULL,2年,黑色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,戴尔计算机（中国）有限公司（以下简称“戴尔公司”）将根据《微型计算机商品修理更换退货责任规定》（以下简称《三包规定》）提供修理、更换、退货服务（以下简称“三包服务”）。按照《三包规定》，在适用的三包期内，您可以凭发货票和三包凭证要求戴尔公司提供相关的“三包服务”。“三包服务”的期间自戴尔公司开具发货票之日起计算。 进入官网>>,15.6英寸,NULL,8GB,视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘（包含独立数字键盘）,RJ45（网络接口），电源接口
