型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
ThinkPad New S2 2017（20J3A007CD）,New S2 2017系列,http://detail.zol.com.cn/ultrabook/index1169386.shtml,https://2f.zol-img.com.cn/product/182_80x60/949/cePgIS1SL78ss.jpg,暂无报价,[北京],5217,Intel 酷睿i7 7500U,英特尔 酷睿i7 7代系列,2.7GHz,3.5GHz,双核心/四线程,4MB,NULL,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,NULL,512GB,SSD固态硬盘,936,核芯显卡,Intel GMA HD 620,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂聚合物电池，42瓦时,NULL,19.1mm,FHD，LED背光，IPS屏幕,Intel 3165 AC，支持802.11ac无线协议,内置扬声器,1920x1080,2017年,222.8mm,NULL,NULL,商用,3×USB3.0，USB Type-C接口,322.4mm,1.47Kg,安全锁孔,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,杜比认证音效,无内置光驱,NULL,NULL,100Mbps网卡,NULL,NULL,商务办公本，时尚轻薄本，Ultrabook笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,office,NULL,4合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,13.3英寸,NULL,NULL,5-7小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,电源接口
ThinkPad New S2 2017（20J3A005CD）,New S2 2017系列,http://detail.zol.com.cn/ultrabook/index1169387.shtml,https://2a.zol-img.com.cn/product/182_80x60/980/ceuEKJhGZ7Cc.jpg,暂无报价,[北京],4661,Intel 酷睿i5 7200U,英特尔 酷睿i5 7代系列,2.5GHz,3.1GHz,双核心/四线程,3MB,NULL,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4 2133MHz,NULL,512GB,SSD固态硬盘,936,核芯显卡,Intel GMA HD 620,共享内存容量,无,NULL,镁铝合金,NULL,NULL,锂聚合物电池,NULL,19.1mm,FHD，LED背光，IPS屏幕,Intel 3165 AC，支持802.11ac无线协议,内置扬声器,1920x1080,2017年03月,222.8mm,NULL,NULL,商用,3×USB3.0，USB Type-C接口,322.4mm,1.47Kg,安全锁孔,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,杜比认证音效,无内置光驱,NULL,NULL,100Mbps网卡,NULL,NULL,商务办公本，时尚轻薄本，Ultrabook笔记本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,office,NULL,4合1读卡器（SD，SDHC，SDXC，MMC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,13.3英寸,NULL,NULL,5-7小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,电源接口
ThinkPad T470p（20J6A012CD）,T470p系列,http://detail.zol.com.cn/notebook/index1163157.shtml,https://2a.zol-img.com.cn/product/181_80x60/72/cei4IwtFtnY.jpg,7999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,500GB,7200转,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年04月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A019CD）,T470p系列,http://detail.zol.com.cn/notebook/index1168531.shtml,https://2a.zol-img.com.cn/product/181_80x60/96/ce5Kmu3jwe9wM.jpg,9499,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,500GB,7200转,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年03月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A01CCD）,T470p系列,http://detail.zol.com.cn/notebook/index1173253.shtml,https://2e.zol-img.com.cn/product/183_80x60/930/ce3mBsGvKXuq2.jpg,1.35万,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,512GB,SSD固态硬盘,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年03月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A01BCD）,T470p系列,http://detail.zol.com.cn/notebook/index1178715.shtml,https://2c.zol-img.com.cn/product/185_80x60/548/ceuMj5UTcZnWw.jpg,1.22万,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池,NULL,24.4mm,FHD，LED背光，IPS屏,Intel 8265 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年03月,235mm,NULL,NULL,商用,3×USB3.0,339mm,1.9Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A02QCD）,T470p系列,http://detail.zol.com.cn/notebook/index1205465.shtml,https://2e.zol-img.com.cn/product/188_80x60/86/ceBqr6cBuuX7A.jpg,8999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2400MHz,2xSO-DIMM,500GB,7200转,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年12月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6002YCD）,T470p系列,http://detail.zol.com.cn/notebook/index1169016.shtml,https://2c.zol-img.com.cn/product/182_80x60/458/ce4ywrq96WG9c.jpg,8999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池（3芯+3芯）,NULL,24mm,LED背光,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年04月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘，防泼溅键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A013CD）,T470p系列,http://detail.zol.com.cn/notebook/index1170276.shtml,https://2f.zol-img.com.cn/product/182_80x60/329/ceGbCcsffnIw.jpg,8999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+500GB,混合硬盘（SSD+7200转HDD）,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池（3芯+3芯）,NULL,24mm,LED背光,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年04月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘，防泼溅键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A014CD）,T470p系列,http://detail.zol.com.cn/notebook/index1170783.shtml,https://2a.zol-img.com.cn/product/182_80x60/600/ceiQXGZ7M4Dk6.jpg,9299,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,128GB+1TB,混合硬盘（SSD+5400转HDD）,1268,双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940MX＋Intel GMA HD 620,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池（3芯+3芯）,NULL,24mm,LED背光,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年04月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,杜比认证音效,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘，防泼溅键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A02RCD）,T470p系列,http://detail.zol.com.cn/notebook/index1205466.shtml,https://2a.zol-img.com.cn/product/188_80x60/88/cejdKFhDrxAY.jpg,9999,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,16GB（8GB×2）,DDR4 2400MHz,2xSO-DIMM,128GB+500GB,混合硬盘（SSD+HDD）,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年12月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A01ACD）,T470p系列,http://detail.zol.com.cn/notebook/index1178705.shtml,https://2d.zol-img.com.cn/product/185_80x60/531/celz4yUDI0zXM.jpg,1.07万,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,1TB,5400转,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池,NULL,24.4mm,FHD，LED背光，IPS屏,Intel 8265 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年03月,235mm,NULL,NULL,商用,3×USB3.0,339mm,1.9Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
ThinkPad T470p（20J6A018CD）,T470p系列,http://detail.zol.com.cn/notebook/index1170279.shtml,https://2b.zol-img.com.cn/product/182_80x60/349/ceJemRyrbaVQo.jpg,1.1万,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,2xSO-DIMM,512GB,SSD固态硬盘,1268,性能级独立显卡,NVIDIA GeForce 940MX,2GB,GDDR5,64bit,复合材质,NULL,NULL,6芯锂电池，47瓦时,NULL,24mm,FHD，LED背光，IPS屏,Intel 8260 AC，支持802.11ac无线协议，支持双频（2.4GHz+5GHz）,2×2W立体声音响,1920x1080,2017年04月,232.5mm,NULL,NULL,商用,3×USB3.0,339mm,1.82Kg,安全锁孔，开机密码，硬盘密码，超级用户口令,400-100-6000,周一至周日 8:30-17:30,NULL,100V-240V 65W 自适应交流电源适配器,1年部件和人工，客户送修，网上注册送1年意外保护,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,商务办公本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,1年,黑色,NULL,NULL,触摸板，指点杆,全国联保，享受三包服务,笔记本主机 x1电池 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,附带软件,NULL,4合1读卡器（MMC，SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,支持智能指纹识别功能,NULL,阵列式麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,产品免费保修期内，您在中华人民共和国境内（不包括港、澳、台地区）购买并使用的联想公司在中国大陆地区正式发布的产品出现本服务承诺责任范围内的硬件故障，请您首先拨打联想Think报修热线进行报修。保修期限以您购买的产品随机保卡上标注的保修期限为准。保卡不补发，保修期内请妥善保管。进入官网>>,14英寸,NULL,32GB,18小时左右，视具体使用环境而定,HDMI，Mini DisplayPort,NULL,NULL,NULL,不支持触控,NULL,背光键盘,RJ45（网络接口），电源接口
