型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
三星8500GM-X01,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163655.shtml,https://2e.zol-img.com.cn/product/179_80x60/754/ce51ypN8FF3.png,6399,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6M,DMI3 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年01月,260mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色，黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,64 GB,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X03,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163656.shtml,https://2b.zol-img.com.cn/product/179_80x60/769/ce4lexccFM2BM.png,7599,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI3 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年01月,260mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色，黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X08,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163756.shtml,https://2a.zol-img.com.cn/product/180_80x60/378/ceSmmX15lxgLk.jpg,5599,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6M,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+500GB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年1月,260mm,NULL,局域网：10/100/1000Mbps无线局域网：有,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,64GB,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X0B,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163761.shtml,https://2c.zol-img.com.cn/product/180_80x60/404/cegUviT7qvDVk.png,7499,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI 8 GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,256GB,SSD固态硬盘,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年01月,260mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X09,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163664.shtml,https://2d.zol-img.com.cn/product/179_80x60/897/ceAZ8oG51AD6c.png,6399,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+500GB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920×1080,2017年01月,260mm,NULL,局域网：10/100/1000Mbps无线局域网：有,商用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色，黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X0C,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163760.shtml,https://2b.zol-img.com.cn/product/180_80x60/391/ce8SUjiN9WFQ.jpg,7599,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,256GB,SSD固态硬盘,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年1月,260mm,NULL,局域网：10/100/1000Mbps无线局域网：有,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X02,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163748.shtml,https://2a.zol-img.com.cn/product/180_80x60/150/ceUVrG6ERlk0A.jpg,6399,正常,6850,Intel 酷睿i5 7300HQ,英特尔 酷睿i5 7代系列,2.5GHz,3.5GHz,四核心/四线程,6M,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,1TB+128GB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年01月,260mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色，黑色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,64GB,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X04,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163759.shtml,https://2a.zol-img.com.cn/product/180_80x60/390/ceW141xk1P0YA.jpg,7599,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+1TB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,4GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年1月,260mm,NULL,局域网：10/100/1000Mbps无线局域网：有,家用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星8500GM-X0A,NP8500GM系列,http://detail.zol.com.cn/notebook/index1163758.shtml,https://2a.zol-img.com.cn/product/180_80x60/384/ce4Xba86dE6dw.jpg,6699,正常,8896,Intel 酷睿i7 7700HQ,英特尔 酷睿i7 7代系列,2.8GHz,3.8GHz,四核心/八线程,6MB,DMI3 8GT/s,Kaby Lake,14nm,45W,8GB（8GB×1）,DDR4 2400MHz,NULL,128GB+500GB,混合硬盘（SSD+5400转HDD）,4452,性能级独立显卡,NVIDIA GeForce GTX 1050,2GB,GDDR5,128bit,复合材质,NULL,NULL,锂电池,NULL,24mm,LED背光,内置无线网卡,内置扬声器,1920x1080,2017年1月,260mm,NULL,局域网：10/100/1000Mbps无线局域网：有,商用,2×USB2.0+1×USB3.0,378mm,2Kg,NULL,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 120W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,游戏本,预装Windows 10,NULL,1年,白色,NULL,NULL,一体化多点触控触摸板,全国联保，享受三包服务,笔记本电脑 x1 电源适配器 x1说明书 x1保修卡 x1,NULL,NULL,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,5-8小时，视具体使用环境而定,HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘,1个RJ45（网络接口），电源接口
三星500R5H-Y0A,500R5H系列,http://detail.zol.com.cn/notebook/index1148231.shtml,https://2b.zol-img.com.cn/product/174_80x60/555/ceVTjw9PSnmIM.jpg,4999,正常,3970,Intel 酷睿i7 5500U,英特尔 酷睿i7 5代系列,2.4GHz,3GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB（8GB×1）,DDR3,NULL,128GB+500GB,混合硬盘（SSD+5400转HDD）,966,性能级独立显卡,NVIDIA GeForce 940M,2GB,GDDR3,64bit,复合材质,NULL,NULL,锂电池,NULL,22.9mm,FHD，LED背光,支持802.11ac无线协议,内置扬声器,1920x1080,2016年03月,248mm,NULL,NULL,家用,1×USB2.0+1×USB3.0,375mm,2Kg,安全锁孔,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 60W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10,NULL,1年,极地白,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Samsung Recovery Solution,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,10.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘，人体工程学键盘,RJ45（网络接口），电源接口
三星500R5H-X04,500R5H系列,http://detail.zol.com.cn/notebook/index1136649.shtml,https://2d.zol-img.com.cn/product/169_80x60/823/ced2R9ALgkgbM.jpg,3759,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,966,性能级独立显卡,NVIDIA GeForce 940M,2GB,GDDR3,64bit,复合材质,NULL,NULL,锂电池,NULL,22.9mm,LED背光,支持802.11ac无线协议,2×1.5W扬声器,1366x768,2015年12月,248mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,375mm,2Kg,安全锁孔,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 60W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10,NULL,1年,极地白,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Samsung Recovery Solution,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,10.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘，人体工程学键盘,RJ45（网络接口），电源接口
三星500R5H-X05,500R5H系列,http://detail.zol.com.cn/notebook/index1136650.shtml,https://2e.zol-img.com.cn/product/169_80x60/818/ceHFK1MfIYLHU.jpg,3820,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI 5 GT/s,Broadwell,14nm,15W,4GB（4GB×1）,DDR3 1600MHz,NULL,500GB,5400转,966,性能级独立显卡,NVIDIA GeForce 940M,2GB,GDDR3,64bit,复合材质,NULL,NULL,锂电池,NULL,22.9mm,LED背光,支持802.11ac无线协议,2×1.5W扬声器,1366x768,2015年12月,248mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,375mm,2Kg,安全锁孔,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 60W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10,NULL,1年,矿墨黑,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Samsung Recovery Solution,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,10.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘，人体工程学键盘,RJ45（网络接口），电源接口
三星500R5H-X09,500R5H系列,http://detail.zol.com.cn/ultrabook/index1163667.shtml,https://2e.zol-img.com.cn/product/179_80x60/24/cezwEPevfrIc.png,3599,正常,3494,Intel 酷睿i5 5200U,英特尔 酷睿i5 5代系列,2.2GHz,2.7GHz,双核心/四线程,3MB,DMI2 5GT/s,Broadwell,14,15W,8GB,DDR3 1600MHz,NULL,1TB,5400转,966,性能级独立显卡,NVIDIA GeForce 940M,2GB,GDDR3,64bit,复合材质,NULL,NULL,锂电池,NULL,22.9mm,LED背光,支持802.11ac无线协议,2×1.5W扬声器,1366x768,2017年01月,248mm,NULL,NULL,家用,2×USB2.0+1×USB3.0,375mm,2Kg,安全锁孔,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 60W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10,NULL,1年,白色,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Samsung Recovery Solution,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.1模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,10.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘，人体工程学键盘,RJ45（网络接口），电源接口
三星500R5H-Y07,500R5H系列,http://detail.zol.com.cn/notebook/index1102363.shtml,https://2f.zol-img.com.cn/product/166_80x60/79/ceAUj0bxbfWhE.jpg,4799,正常,3970,Intel 酷睿i7 5500U,英特尔 酷睿i7 5代系列,2.4GHz,3GHz,双核心/四线程,4MB,DMI 5 GT/s,Broadwell,14nm,15W,8GB,DDR3,NULL,1TB,5400转,966,性能级独立显卡,NVIDIA GeForce 940M,2GB,GDDR3,64bit,复合材质,NULL,NULL,锂电池,NULL,22.9mm,FHD，LED背光,支持802.11ac无线协议,内置扬声器,1920x1080,2015年10月,248mm,NULL,NULL,家用,1×USB2.0+1×USB3.0,375mm,2Kg,安全锁孔,400-810-5858,周一至周五：8:00-18:00；周末及法定节假日：8：00-17：00,NULL,100V-240V 60W 自适应交流电源适配器,整机1年，主要部件2年，电池12个月,内置音效芯片,无内置光驱,NULL,NULL,1000Mbps以太网卡,NULL,NULL,时尚轻薄本,预装Windows 10,NULL,1年,极地白,NULL,NULL,触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,Samsung Recovery Solution,NULL,3合1读卡器（SD，SDHC，SDXC）,16:9,耳机输出接口，麦克风输入接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成摄像头,NULL,参照国家“新三包”规定执行在保修期内，凡属产品本身质量引起的故障，请顾客凭已填好的保修卡正本及购机发票在全国各地三星授权的维修中心享受免费保修服务。不接收由于改装或加装其他功能后出现故障的机器。保修卡及购买发票一经涂改，保修即行失效。请顾客妥善保存购机发票和保修证书一同作为保修凭证，遗失不补。进入官网>>,15.6英寸,NULL,NULL,10.5小时左右，视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,全尺寸键盘，人体工程学键盘,RJ45（网络接口），电源接口
