型号,系列,网址,图片,价格,状态,CPU跑分,CPU型号,CPU系列,CPU主频,最高睿频,核心/线程数,三级缓存,总线规格,核心架构,制程工艺,功耗,内存容量,内存类型,插槽数量,硬盘容量,硬盘描述,显卡跑分,显卡类型,显卡芯片,显存容量,显存类型,显存位宽,外壳材质,可选配件,网络通信,电池类型,基本参数,厚度,屏幕技术,无线网卡,扬声器,屏幕分辨率,上市时间,宽度,工作温度,其它特点,产品类型,数据接口,长度,笔记本重量,安全性能,客服电话,电话备注,人脸识别,电源适配器,质保备注,音频系统,光驱类型,笔记本附件,存储温度,有线网卡,主板芯片组,显卡,产品定位,操作系统,电源描述,质保时间,外壳描述,处理器,输入设备,指取设备,保修政策,包装清单,外观,附带软件,保修信息,读卡器,显示比例,音频接口,工作湿度,蓝牙,指纹识别,环境要求,麦克风,变形方式,其他,扩展插槽,摄像头,存储设备,详细内容,屏幕尺寸,商用技术,最大内存容量,续航时间,视频接口,特色功能,显示屏,多媒体设备,触控屏,I/O接口,键盘描述,其它接口
华硕A43EI233SJ-SL（蓝色）,A43系列,http://detail.zol.com.cn/notebook/index299079.shtml,https://2d.zol-img.com.cn/product/74_80x60/689/ceC52ETVv96.jpg,4199,[停产],2525,Intel 酷睿i3 2330M,英特尔 酷睿i3 2代系列,2.2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Sandy Bridge,32nm,45W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,29.5-34.8mm,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年09月,242mm,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,348mm,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,蓝色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB80SD-SL（红色）,A43系列,http://detail.zol.com.cn/notebook/index307285.shtml,https://2d.zol-img.com.cn/product/77_80x60/759/celIDkVk3VyTM.jpg,3750,[停产],1287,Intel 赛扬双核 B800,英特尔 赛扬双核,1.5GHz,NULL,双核心,2MB,NULL,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,352,入门级独立显卡,NVIDIA GeForce GT 610M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,红色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB80SD-SL（白色）,A43系列,http://detail.zol.com.cn/notebook/index308426.shtml,https://2b.zol-img.com.cn/product/77_80x60/521/cek8KJyeR6.jpg,3750,[停产],1287,Intel 赛扬双核 B800,英特尔 赛扬双核,1.5GHz,NULL,双核心,2MB,NULL,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,352,入门级独立显卡,NVIDIA GeForce GT 610M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,白色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EI263F-SL,A43系列,http://detail.zol.com.cn/notebook/index276010.shtml,https://2b.zol-img.com.cn/product/60_80x60/629/ceOHY92TquyWI.jpg,停产,[北京],5541,Intel 酷睿i7 2630QM,英特尔 酷睿i7 2代系列,2GHz,NULL,四核心/八线程,6MB,DMI 5 GT/s,Sandy Bridge,32nm,45W,2GB,DDR3 1333MHz,2xSO-DIMM,640GB,5400转,313,核芯显卡,Intel HD Graphics 3000,共享内存容量,无,NULL,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2012年,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,暖金色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EI241SJ-SL（粉色）,A43系列,http://detail.zol.com.cn/notebook/index307375.shtml,https://2a.zol-img.com.cn/product/77_80x60/434/cea76kynzqS2.jpg,4450,[停产],3164,Intel 酷睿i5 2410M,英特尔 酷睿i5 2代系列,2.3GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Sandy Bridge,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,粉色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB95SD-SL（蓝色）,A43系列,http://detail.zol.com.cn/notebook/index308422.shtml,https://2f.zol-img.com.cn/product/77_80x60/477/ceh4sf5bQWVkQ.jpg,3899,[停产],1711,Intel 奔腾双核 B950,英特尔 奔腾双核 B系列,2.1GHz,NULL,双核心,2MB,DMI 5 GT/s,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,352,入门级独立显卡,NVIDIA GeForce GT 610M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,29.5-34.8mm,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,242mm,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,348mm,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,蓝色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成130万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EI241SJ-SL（绿色）,A43系列,http://detail.zol.com.cn/notebook/index307376.shtml,https://2c.zol-img.com.cn/product/78_80x60/288/ceRr7FDqVmJow.jpg,4550,[停产],3164,Intel 酷睿i5 2410M,英特尔 酷睿i5 2代系列,2.3GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Sandy Bridge,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,绿色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EI233SJ-SL（绿色）,A43系列,http://detail.zol.com.cn/notebook/index308685.shtml,https://2c.zol-img.com.cn/product/78_80x60/276/cedQyQzSxxAbg.jpg,4299,[停产],2525,Intel 酷睿i3 2330M,英特尔 酷睿i3 2代系列,2.2GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Sandy Bridge,32nm,45W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,29.5-34.8mm,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,242mm,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,348mm,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,绿色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB80SJ-SL（蓝色）,A43系列,http://detail.zol.com.cn/notebook/index304380.shtml,https://2c.zol-img.com.cn/product/74_80x60/682/ceAlHKPKMPxs.jpg,3400,[停产],1287,Intel 赛扬双核 B800,英特尔 赛扬双核,1.5GHz,NULL,双核心,2MB,NULL,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,320GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年11月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,蓝色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB80SJ-SL（粉色）,A43系列,http://detail.zol.com.cn/notebook/index304381.shtml,https://2a.zol-img.com.cn/product/74_80x60/512/cexqUun5IQ6U.jpg,3400,[停产],1287,Intel 赛扬双核 B800,英特尔 赛扬双核,1.5GHz,NULL,双核心,2MB,NULL,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,320GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年11月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,粉色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EB80SD-SL（粉色）,A43系列,http://detail.zol.com.cn/notebook/index307279.shtml,https://2a.zol-img.com.cn/product/77_80x60/642/ceU1Je7dWJqeo.jpg,3750,[停产],1287,Intel 赛扬双核 B800,英特尔 赛扬双核,1.5GHz,NULL,双核心,2MB,NULL,NULL,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,352,入门级独立显卡,NVIDIA GeForce GT 610M,2GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,DOS,NULL,2年,粉色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,8GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A43EI241SJ-SL（金色）,A43系列,http://detail.zol.com.cn/notebook/index307356.shtml,https://2d.zol-img.com.cn/product/77_80x60/395/cewava4bvUg.jpg,4550,[停产],3164,Intel 酷睿i5 2410M,英特尔 酷睿i5 2代系列,2.3GHz,NULL,双核心/四线程,3MB,DMI 5 GT/s,Sandy Bridge,32nm,35W,2GB,DDR3 1333MHz,2xSO-DIMM,500GB,5400转,381,独立显卡,NVIDIA GeForce GT 520M,1GB,GDDR3,64bit,复合材质,NULL,NULL,6芯锂电池，5200毫安,NULL,NULL,NULL,支持802.11b/g/n无线协议,奥特蓝星音响,1366x768,2011年12月,NULL,NULL,触摸板智能防误触技术,家用,2×USB2.0+1×USB3.0,NULL,2.44Kg,NULL,400-600-6655,24小时电话服务,NULL,100V-240V 90W 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,环绕立体声音频,内置DVD刻录机,NULL,NULL,1000Mbps以太网卡,Intel HM65,NULL,全能学生本，时尚丽人本,预装Windows 7 Home Basic（家庭普通版）,NULL,2年,金色,NULL,NULL,触摸板,全球联保,笔记本主机 x1电池 x1电源适配器 x1说明书 x1保修卡 x1鼠标 x1,NULL,附带软件,NULL,3合1读卡器（SD，MS，MMC）,16:9,耳机输出接口，麦克风输入接口,NULL,NULL,NULL,NULL,内置麦克风,NULL,NULL,NULL,集成30万像素摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,14英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,NULL,NULL,孤岛式键盘,RJ45（网络接口），电源接口
华硕A541UV7500（8GB/1TB/2G独显）,A541UV系列,http://detail.zol.com.cn/notebook/index1178923.shtml,https://2e.zol-img.com.cn/product/185_80x60/534/ceR1KNmoChZwM.jpg,4400,正常,5217,Intel 酷睿i7 7500U,英特尔 酷睿i7 7代系列,2.7GHz,3.5GHz,双核心/四线程,4MB,OPI 4 GT/s,Kaby Lake,14nm,15W,8GB（8GB×1）,DDR4,1xSO-DIMM,1TB,5400转,1014,入门级独立显卡,NVIDIA Geforce 920MX,2GB,NULL,64bit,镁铝合金,NULL,NULL,3芯锂电池，36瓦时,NULL,27.6mm,HD，LED背光，雾面屏,支持802.11ac无线协议,内置扬声器,1366x768,2017年06月,251.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB3.1 Type-C接口,381.4mm,2Kg,可设定BIOS，开机，硬盘用户密码（选配）,400-600-6655,24小时电话服务,NULL,100V-240V 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,Sonic Master美声大师音效技术,无内置光驱,NULL,NULL,100Mbps网卡,NULL,NULL,商务办公本，时尚轻薄本，校园学生本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,银色,NULL,NULL,多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,VGA网络摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,分岛式键盘,RJ45（网络接口），电源接口
华硕A541UV6006（4GB/500GB/2G独显）,A541UV系列,http://detail.zol.com.cn/notebook/index1186575.shtml,https://2a.zol-img.com.cn/product/187_80x60/584/ceRnngTojBDyg.png,3299,正常,3211,Intel 酷睿i3 6006U,英特尔 酷睿i3 6代系列,2GHz,NULL,双核心/四线程,3MB,NULL,Skylake,14nm,15W,4GB（4GB×1）,DDR4,1xSO-DIMM,500GB,5400转,1014,入门级独立显卡,NVIDIA Geforce 920MX,2GB,NULL,64bit,镁铝合金,NULL,NULL,3芯锂电池，36瓦时,NULL,27.6mm,HD，LED背光，雾面屏,支持802.11ac无线协议,内置扬声器,1366x768,2017年06月,251.5mm,NULL,NULL,家用,1×USB2.0+1×USB3.0，USB3.1 Type-C接口,381.4mm,2Kg,可设定BIOS，开机，硬盘用户密码（选配）,400-600-6655,24小时电话服务,NULL,100V-240V 自适应交流电源适配器,2年全球联保，1年电池保修（需产品注册）,Sonic Master美声大师音效技术,无内置光驱,NULL,NULL,100Mbps网卡,NULL,NULL,商务办公本，时尚轻薄本，校园学生本,预装Windows 10 Home Basic 64bit（64位家庭普通版）,NULL,2年,黑色,NULL,NULL,多点触控触摸板,全国联保，享受三包服务,笔记本主机 x1电源适配器 x1电源线 x1说明书 x1保修卡 x1,NULL,NULL,NULL,多合1读卡器（SD，SDHC，SDXC）,16:9,耳机/麦克风二合一接口,NULL,支持，蓝牙4.0模块,NULL,NULL,内置麦克风,NULL,NULL,NULL,720p HD摄像头,NULL,华硕笔记本电脑自用户购买之日起2年内，于正常操作使用状况下主机发生硬件故障可享受免费售后维修服务。搭配的电池自购买之日起6个月内，提供免费保修服务（购买1个月之内完成注册动作，保修期延长至12个月）。当用户提供正规购机发票时，将以发票开具日期开始计算；若用户无法提供正规发票，则产品保修期起算日将以笔记本序列号对应的出厂日期为准。进入官网>>,15.6英寸,NULL,16GB,视具体使用环境而定,VGA，HDMI,NULL,NULL,NULL,不支持触控,NULL,分岛式键盘,RJ45（网络接口），电源接口
